typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,M,20170401,2017,4,201704,842,USA,USA,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,3484.796,TRUE,0,FALSE,3291546,3271634,3291546,6,FALSE,TRUE
C,M,20170401,2017,4,201704,842,USA,USA,M,Import,392,JPN,Japan,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,132538.971,TRUE,0,FALSE,115420385,114491279,115420385,6,FALSE,TRUE
C,M,20170401,2017,4,201704,842,USA,USA,M,Import,410,KOR,Rep. of Korea,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,142640.598,TRUE,0,FALSE,152205409,151836390,152205409,6,FALSE,TRUE
C,M,20170401,2017,4,201704,842,USA,USA,M,Import,458,MYS,Malaysia,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,764784.063,TRUE,0,FALSE,775698095,773637025,775698095,6,FALSE,TRUE
C,M,20170501,2017,5,201705,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,212321.689,TRUE,0,FALSE,212056349,210527085,212056349,6,FALSE,TRUE
C,M,20170501,2017,5,201705,842,USA,USA,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,1938.164,TRUE,0,FALSE,1723205,1702865,1723205,6,FALSE,TRUE
C,M,20170501,2017,5,201705,842,USA,USA,M,Import,392,JPN,Japan,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,126017.74,TRUE,0,FALSE,108602276,107589812,108602276,6,FALSE,TRUE
C,M,20170501,2017,5,201705,842,USA,USA,M,Import,410,KOR,Rep. of Korea,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,167567.267,TRUE,0,FALSE,178226509,177805125,178226509,6,FALSE,TRUE
C,M,20170501,2017,5,201705,842,USA,USA,M,Import,458,MYS,Malaysia,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,1083840.477,TRUE,0,FALSE,1098405869,1096033404,1098405869,6,FALSE,TRUE
C,M,20170601,2017,6,201706,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,215736.945,TRUE,0,FALSE,218551064,217057970,218551064,6,FALSE,TRUE
C,M,20170601,2017,6,201706,842,USA,USA,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,2656.968,TRUE,0,FALSE,2277323,2260229,2277323,6,FALSE,TRUE
C,M,20170601,2017,6,201706,842,USA,USA,M,Import,392,JPN,Japan,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,127483.977,TRUE,0,FALSE,110083146,109275996,110083146,6,FALSE,TRUE
C,M,20170601,2017,6,201706,842,USA,USA,M,Import,410,KOR,Rep. of Korea,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,153457.914,TRUE,0,FALSE,164178255,163778203,164178255,6,FALSE,TRUE
C,M,20170601,2017,6,201706,842,USA,USA,M,Import,458,MYS,Malaysia,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,1148007.72,TRUE,0,FALSE,1164415514,1161934723,1164415514,6,FALSE,TRUE
C,M,20170701,2017,7,201707,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,237061.66,TRUE,0,FALSE,242331136,240785459,242331136,6,FALSE,TRUE
C,M,20170701,2017,7,201707,842,USA,USA,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,2158.829,TRUE,0,FALSE,1931595,1911564,1931595,6,FALSE,TRUE
C,M,20170701,2017,7,201707,842,USA,USA,M,Import,392,JPN,Japan,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,121320.741,TRUE,0,FALSE,103797689,102611682,103797689,6,FALSE,TRUE
C,M,20170701,2017,7,201707,842,USA,USA,M,Import,410,KOR,Rep. of Korea,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,151994.049,TRUE,0,FALSE,162497143,162072219,162497143,6,FALSE,TRUE
C,M,20170701,2017,7,201707,842,USA,USA,M,Import,458,MYS,Malaysia,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,881653.713,TRUE,0,FALSE,895189476,892924842,895189476,6,FALSE,TRUE
C,M,20170801,2017,8,201708,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,250820.194,TRUE,0,FALSE,256805656,254987682,256805656,6,FALSE,TRUE
C,M,20170801,2017,8,201708,842,USA,USA,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,2738.374,TRUE,0,FALSE,2714700,2688543,2714700,6,FALSE,TRUE
C,M,20170801,2017,8,201708,842,USA,USA,M,Import,392,JPN,Japan,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,128597.504,TRUE,0,FALSE,115635860,114726803,115635860,6,FALSE,TRUE
C,M,20170801,2017,8,201708,842,USA,USA,M,Import,410,KOR,Rep. of Korea,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,167211.557,TRUE,0,FALSE,178513100,178119699,178513100,6,FALSE,TRUE
C,M,20170801,2017,8,201708,842,USA,USA,M,Import,458,MYS,Malaysia,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,1033436.022,TRUE,0,FALSE,1047243313,1044638862,1047243313,6,FALSE,TRUE
C,M,20170901,2017,9,201709,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,250537.53,TRUE,0,FALSE,257265128,255585444,257265128,6,FALSE,TRUE
C,M,20170901,2017,9,201709,842,USA,USA,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,1889.486,TRUE,0,FALSE,1574820,1548464,1574820,6,FALSE,TRUE
C,M,20170901,2017,9,201709,842,USA,USA,M,Import,392,JPN,Japan,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,122587.958,TRUE,0,FALSE,105044147,104225897,105044147,6,FALSE,TRUE
C,M,20170901,2017,9,201709,842,USA,USA,M,Import,410,KOR,Rep. of Korea,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,193603.883,TRUE,0,FALSE,207356654,206949705,207356654,6,FALSE,TRUE
C,M,20170901,2017,9,201709,842,USA,USA,M,Import,458,MYS,Malaysia,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,1117054.877,TRUE,0,FALSE,1132913695,1130422803,1132913695,6,FALSE,TRUE
C,M,20171001,2017,10,201710,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,240881.079,TRUE,0,FALSE,242739873,241180126,242739873,6,FALSE,TRUE
C,M,20171001,2017,10,201710,842,USA,USA,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,3937.276,TRUE,0,FALSE,4104085,4083059,4104085,6,FALSE,TRUE
C,M,20171001,2017,10,201710,842,USA,USA,M,Import,392,JPN,Japan,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,123820.305,TRUE,0,FALSE,107115521,106220273,107115521,6,FALSE,TRUE
C,M,20171001,2017,10,201710,842,USA,USA,M,Import,410,KOR,Rep. of Korea,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,151061.017,TRUE,0,FALSE,160712247,160320787,160712247,6,FALSE,TRUE
C,M,20171001,2017,10,201710,842,USA,USA,M,Import,458,MYS,Malaysia,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,1014768.336,TRUE,0,FALSE,1031959310,1029357659,1031959310,6,FALSE,TRUE
C,M,20171101,2017,11,201711,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,272717.144,TRUE,0,FALSE,277715414,275639098,277715414,6,FALSE,TRUE
C,M,20171101,2017,11,201711,842,USA,USA,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,3543.403,TRUE,0,FALSE,3366041,3340694,3366041,6,FALSE,TRUE
C,M,20171101,2017,11,201711,842,USA,USA,M,Import,392,JPN,Japan,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,113013.094,TRUE,0,FALSE,97420809,96647751,97420809,6,FALSE,TRUE
C,M,20171101,2017,11,201711,842,USA,USA,M,Import,410,KOR,Rep. of Korea,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,182288.48,TRUE,0,FALSE,195492153,195052349,195492153,6,FALSE,TRUE
C,M,20171101,2017,11,201711,842,USA,USA,M,Import,458,MYS,Malaysia,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,1348931.617,TRUE,0,FALSE,1368748917,1366244171,1368748917,6,FALSE,TRUE
C,M,20171201,2017,12,201712,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,255672.441,TRUE,0,FALSE,251791486,249701566,251791486,6,FALSE,TRUE
C,M,20171201,2017,12,201712,842,USA,USA,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,4102.345,TRUE,0,FALSE,4015758,3991025,4015758,6,FALSE,TRUE
C,M,20171201,2017,12,201712,842,USA,USA,M,Import,392,JPN,Japan,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,122230.324,TRUE,0,FALSE,105076424,104281695,105076424,6,FALSE,TRUE
C,M,20171201,2017,12,201712,842,USA,USA,M,Import,410,KOR,Rep. of Korea,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,198229.659,TRUE,0,FALSE,213763298,213373534,213763298,6,FALSE,TRUE
C,M,20171201,2017,12,201712,842,USA,USA,M,Import,458,MYS,Malaysia,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,1141288.453,TRUE,0,FALSE,1155174214,1152651692,1155174214,6,FALSE,TRUE
C,M,20160101,2016,1,201601,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,187246.441,TRUE,0,FALSE,169072690,167658163,169072690,6,FALSE,TRUE
C,M,20160101,2016,1,201601,842,USA,USA,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H4,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,1726.231,TRUE,0,FALSE,1381454,1366901,1381454,6,FALSE,TRUE
C,M,20160101,2016,1,201601,842,USA,USA,M,Import,392,JPN,Japan,0,W00,World,H4,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,150070.315,TRUE,0,FALSE,118657270,117220655,118657270,6,FALSE,TRUE
C,M,20160101,2016,1,201601,842,USA,USA,M,Import,410,KOR,Rep. of Korea,0,W00,World,H4,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,157653.849,TRUE,0,FALSE,157136864,156716375,157136864,6,FALSE,TRUE
C,M,20160101,2016,1,201601,842,USA,USA,M,Import,458,MYS,Malaysia,0,W00,World,H4,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,806897.8,TRUE,0,FALSE,736217717,734125877,736217717,6,FALSE,TRUE
C,M,20160201,2016,2,201602,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,165537.843,TRUE,0,FALSE,149659527,148403594,149659527,6,FALSE,TRUE
C,M,20160201,2016,2,201602,842,USA,USA,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H4,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,838.775,TRUE,0,FALSE,807020,794976,807020,6,FALSE,TRUE
C,M,20160201,2016,2,201602,842,USA,USA,M,Import,392,JPN,Japan,0,W00,World,H4,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,146189.8,TRUE,0,FALSE,110722044,109263314,110722044,6,FALSE,TRUE
C,M,20160201,2016,2,201602,842,USA,USA,M,Import,410,KOR,Rep. of Korea,0,W00,World,H4,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,149158.081,TRUE,0,FALSE,147379129,147013761,147379129,6,FALSE,TRUE
C,M,20160201,2016,2,201602,842,USA,USA,M,Import,458,MYS,Malaysia,0,W00,World,H4,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,902159.754,TRUE,0,FALSE,817552793,815256055,817552793,6,FALSE,TRUE
C,M,20160301,2016,3,201603,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,220482.289,TRUE,0,FALSE,199665299,198240185,199665299,6,FALSE,TRUE
C,M,20160301,2016,3,201603,842,USA,USA,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H4,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,1290.845,TRUE,0,FALSE,882391,855294,882391,6,FALSE,TRUE
C,M,20160301,2016,3,201603,842,USA,USA,M,Import,392,JPN,Japan,0,W00,World,H4,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,156678.59,TRUE,0,FALSE,120949205,119656407,120949205,6,FALSE,TRUE
C,M,20160301,2016,3,201603,842,USA,USA,M,Import,410,KOR,Rep. of Korea,0,W00,World,H4,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,126290.432,TRUE,0,FALSE,125210139,124791712,125210139,6,FALSE,TRUE
C,M,20160301,2016,3,201603,842,USA,USA,M,Import,458,MYS,Malaysia,0,W00,World,H4,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,1242471.163,TRUE,0,FALSE,1127709308,1125270286,1127709308,6,FALSE,TRUE
C,M,20160401,2016,4,201604,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,204916.106,TRUE,0,FALSE,183288637,181888881,183288637,6,FALSE,TRUE
C,M,20160401,2016,4,201604,842,USA,USA,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H4,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,2687.794,TRUE,0,FALSE,1953712,1933022,1953712,6,FALSE,TRUE
C,M,20160401,2016,4,201604,842,USA,USA,M,Import,392,JPN,Japan,0,W00,World,H4,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,162088.766,TRUE,0,FALSE,125495617,124579430,125495617,6,FALSE,TRUE
C,M,20160401,2016,4,201604,842,USA,USA,M,Import,410,KOR,Rep. of Korea,0,W00,World,H4,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,125124.408,TRUE,0,FALSE,122928993,122527917,122928993,6,FALSE,TRUE
C,M,20160401,2016,4,201604,842,USA,USA,M,Import,458,MYS,Malaysia,0,W00,World,H4,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,1161355.462,TRUE,0,FALSE,1055349277,1053136911,1055349277,6,FALSE,TRUE
C,M,20160501,2016,5,201605,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,215326.545,TRUE,0,FALSE,192745689,191328762,192745689,6,FALSE,TRUE
C,M,20160501,2016,5,201605,842,USA,USA,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H4,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,2132.889,TRUE,0,FALSE,1584092,1564333,1584092,6,FALSE,TRUE
C,M,20160501,2016,5,201605,842,USA,USA,M,Import,392,JPN,Japan,0,W00,World,H4,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,134918.27,TRUE,0,FALSE,101472314,100491538,101472314,6,FALSE,TRUE
C,M,20160501,2016,5,201605,842,USA,USA,M,Import,410,KOR,Rep. of Korea,0,W00,World,H4,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,128327.801,TRUE,0,FALSE,128258124,127890044,128258124,6,FALSE,TRUE
C,M,20160501,2016,5,201605,842,USA,USA,M,Import,458,MYS,Malaysia,0,W00,World,H4,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,1135065.18,TRUE,0,FALSE,1028768539,1026386819,1028768539,6,FALSE,TRUE
C,M,20160601,2016,6,201606,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,209473.344,TRUE,0,FALSE,187120286,185800461,187120286,6,FALSE,TRUE
C,M,20160601,2016,6,201606,842,USA,USA,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H4,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,2937.423,TRUE,0,FALSE,1959325,1940594,1959325,6,FALSE,TRUE
C,M,20160601,2016,6,201606,842,USA,USA,M,Import,392,JPN,Japan,0,W00,World,H4,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,150645.718,TRUE,0,FALSE,110546259,109464901,110546259,6,FALSE,TRUE
C,M,20160601,2016,6,201606,842,USA,USA,M,Import,410,KOR,Rep. of Korea,0,W00,World,H4,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,168240.923,TRUE,0,FALSE,169590500,169173013,169590500,6,FALSE,TRUE
C,M,20160601,2016,6,201606,842,USA,USA,M,Import,458,MYS,Malaysia,0,W00,World,H4,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,1184150.587,TRUE,0,FALSE,1074803244,1071778922,1074803244,6,FALSE,TRUE
C,M,20160701,2016,7,201607,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,231832.523,TRUE,0,FALSE,207487097,206209763,207487097,6,FALSE,TRUE
C,M,20160701,2016,7,201607,842,USA,USA,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H4,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,3520.825,TRUE,0,FALSE,3092349,3075447,3092349,6,FALSE,TRUE
C,M,20160701,2016,7,201607,842,USA,USA,M,Import,392,JPN,Japan,0,W00,World,H4,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,151134.935,TRUE,0,FALSE,112511341,111553478,112511341,6,FALSE,TRUE
C,M,20160701,2016,7,201607,842,USA,USA,M,Import,410,KOR,Rep. of Korea,0,W00,World,H4,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,124304.924,TRUE,0,FALSE,123669078,123290003,123669078,6,FALSE,TRUE
